id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,league
584630,19,MissedShots,116.51999816894532,53.840002441406256,0.050078392028808594,Bruno Fernandes,h,1228,OpenPlay,2024,LeftFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Lisandro Martínez,Chipped,EPL
584631,26,MissedShots,89.63999633789062,38.320001220703126,0.020807035267353058,Casemiro,h,2248,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Mason Mount,Pass,EPL
584632,28,SavedShot,109.56000366210938,27.679998779296877,0.25769174098968506,Bruno Fernandes,h,1228,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Casemiro,Pass,EPL
584633,33,SavedShot,109.56000366210938,37.039999389648436,0.4701629877090454,Bruno Fernandes,h,1228,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Casemiro,Pass,EPL
584634,36,MissedShots,114.96000366210937,47.92000122070313,0.01805894263088703,Casemiro,h,2248,FromCorner,2024,Head,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Amad Diallo Traore,Aerial,EPL
584635,41,MissedShots,96.96000366210937,35.83999938964843,0.07073989510536194,Casemiro,h,2248,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,,TakeOn,EPL
584638,52,SavedShot,111.36000366210938,45.03999938964844,0.46622347831726074,Mason Mount,h,7768,OpenPlay,2024,LeftFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,,None,EPL
584639,54,BlockedShot,93.60000000000001,45.03999938964844,0.03356590494513512,Bruno Fernandes,h,1228,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,,BallRecovery,EPL
584640,55,MissedShots,94.56000366210938,46.0,0.029925644397735596,Kobbie Mainoo,h,11174,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Mason Mount,Pass,EPL
584642,65,BlockedShot,93.1199981689453,39.2,0.03178107738494873,Bruno Fernandes,h,1228,OpenPlay,2024,LeftFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Casemiro,Pass,EPL
584643,68,MissedShots,94.80000000000001,32.87999877929687,0.023224636912345886,Alejandro Garnacho,h,10552,FromCorner,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,,None,EPL
584647,79,SavedShot,98.28000183105469,43.36000061035156,0.09460592269897461,Bruno Fernandes,h,1228,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Alejandro Garnacho,Pass,EPL
584648,86,Goal,108.83999633789062,35.120001220703124,0.09523133933544159,Joshua Zirkzee,h,8044,OpenPlay,2024,LeftFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Alejandro Garnacho,Cross,EPL
584650,93,MissedShots,105.11999816894532,36.16000061035156,0.3805783987045288,Alejandro Garnacho,h,10552,OpenPlay,2024,LeftFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Marcus Rashford,Pass,EPL
584627,7,MissedShots,104.03999633789063,22.23999938964844,0.036473482847213745,Adama Traoré,a,900,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Rodrigo Muniz,Pass,EPL
584628,12,SavedShot,87.23999633789062,40.07999877929688,0.021440427750349045,Kenny Tete,a,5973,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Andreas Pereira,Pass,EPL
584629,13,BlockedShot,106.68000183105468,36.47999877929688,0.03738508000969887,Rodrigo Muniz,a,10717,FromCorner,2024,Head,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Andreas Pereira,Cross,EPL
584636,47,MissedShots,115.43999633789062,50.23999938964843,0.018717896193265915,Alex Iwobi,a,500,FromCorner,2024,Head,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Andreas Pereira,Cross,EPL
584637,49,MissedShots,114.11999816894532,47.43999938964844,0.06600375473499298,Kenny Tete,a,5973,FromCorner,2024,Head,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Andreas Pereira,Cross,EPL
584641,61,SavedShot,103.56000366210938,38.720001220703125,0.04453698918223381,Rodrigo Muniz,a,10717,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,,Aerial,EPL
584644,70,BlockedShot,97.08000183105469,40.960000610351564,0.05785633623600006,Adama Traoré,a,900,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Sasa Lukic,Pass,EPL
584645,71,BlockedShot,90.96000366210937,28.879998779296873,0.020298421382904053,Adama Traoré,a,900,OpenPlay,2024,RightFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Andreas Pereira,Pass,EPL
584646,75,BlockedShot,98.76000366210937,45.76000061035156,0.03420756012201309,Calvin Bassey,a,11728,FromCorner,2024,LeftFoot,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Rodrigo Muniz,BallTouch,EPL
584649,90,MissedShots,109.80000000000001,34.23999938964844,0.0817909836769104,Calvin Bassey,a,11728,SetPiece,2024,Head,26602,Manchester United,Fulham,1,0,2024-08-16 19:00:00,Andreas Pereira,Cross,EPL
584686,1,BlockedShot,102.83999633789062,26.16000061035156,0.04620541259646416,Omari Hutchinson,h,10348,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,,None,EPL
584688,19,SavedShot,109.56000366210938,40.560000610351565,0.05428255349397659,Jacob Greaves,h,12745,SetPiece,2024,Head,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Sam Morsy,Aerial,EPL
584690,31,SavedShot,94.56000366210938,36.0,0.08377160131931305,Omari Hutchinson,h,10348,OpenPlay,2024,LeftFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Liam Delap,TakeOn,EPL
584691,40,MissedShots,109.2,42.720001220703125,0.048458486795425415,Axel Tuanzebe,h,934,SetPiece,2024,Head,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,,Aerial,EPL
584701,67,MissedShots,102.4800018310547,39.279998779296875,0.04051180183887482,Omari Hutchinson,h,10348,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Liam Delap,Aerial,EPL
584710,97,BlockedShot,94.80000000000001,48.4,0.0156412236392498,Jack Taylor,h,12754,FromCorner,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,,Aerial,EPL
584711,97,BlockedShot,110.28000183105469,52.800000000000004,0.05373026803135872,Jacob Greaves,h,12745,FromCorner,2024,LeftFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Sammie Szmodics,Pass,EPL
584687,15,BlockedShot,90.71999816894531,27.520001220703122,0.020976830273866653,Dominik Szoboszlai,a,9788,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Trent Alexander-Arnold,Pass,EPL
584689,30,BlockedShot,99.0,49.039999389648436,0.03314458578824997,Dominik Szoboszlai,a,9788,FromCorner,2024,LeftFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,,None,EPL
584692,44,MissedShots,97.31999816894532,28.799999999999997,0.029116395860910416,Trent Alexander-Arnold,a,1791,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Mohamed Salah,Pass,EPL
584693,46,BlockedShot,104.88000183105468,27.039999389648436,0.0402679517865181,Mohamed Salah,a,1250,FromCorner,2024,LeftFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Luis Díaz,Pass,EPL
584694,47,MissedShots,97.91999816894531,50.720001220703125,0.029835231602191925,Luis Díaz,a,10408,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Dominik Szoboszlai,TakeOn,EPL
584695,54,MissedShots,114.4800018310547,42.07999877929687,0.7516331076622009,Luis Díaz,a,10408,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Trent Alexander-Arnold,Pass,EPL
584696,58,BlockedShot,102.36000366210938,44.23999938964844,0.08850812166929245,Dominik Szoboszlai,a,9788,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Luis Díaz,Pass,EPL
584697,58,BlockedShot,97.08000183105469,42.47999877929687,0.05343359708786011,Alexis Mac Allister,a,8379,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,,BallTouch,EPL
584698,58,MissedShots,111.4800018310547,39.120001220703124,0.41533225774765015,Diogo Jota,a,6854,OpenPlay,2024,Head,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Trent Alexander-Arnold,Cross,EPL
584699,59,Goal,108.23999633789063,41.92000122070312,0.44803667068481445,Diogo Jota,a,6854,OpenPlay,2024,LeftFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Mohamed Salah,Pass,EPL
584700,64,Goal,112.43999633789063,35.92000122070313,0.5713244676589966,Mohamed Salah,a,1250,OpenPlay,2024,LeftFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,,None,EPL
584702,70,SavedShot,100.43999633789062,45.03999938964844,0.40319985151290894,Mohamed Salah,a,1250,OpenPlay,2024,LeftFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Dominik Szoboszlai,Throughball,EPL
584703,77,MissedShots,109.68000183105468,43.6,0.04818877577781677,Diogo Jota,a,6854,OpenPlay,2024,Head,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Andrew Robertson,Aerial,EPL
584704,87,BlockedShot,108.36000366210938,48.720001220703125,0.134298637509346,Luis Díaz,a,10408,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Dominik Szoboszlai,Pass,EPL
584705,91,MissedShots,94.80000000000001,36.800000000000004,0.016664598137140274,Alexis Mac Allister,a,8379,FromCorner,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,,Aerial,EPL
584706,92,BlockedShot,108.48000183105468,46.960000610351564,0.12883269786834717,Dominik Szoboszlai,a,9788,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Cody Gakpo,Cross,EPL
584707,93,SavedShot,111.71999816894531,27.76000061035156,0.08194273710250854,Mohamed Salah,a,1250,OpenPlay,2024,LeftFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,,None,EPL
584708,93,BlockedShot,106.2,32.16000061035156,0.07648533582687378,Conor Bradley,a,10120,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,,Rebound,EPL
584709,93,SavedShot,115.6800018310547,33.679998779296874,0.5641074180603027,Conor Bradley,a,10120,OpenPlay,2024,RightFoot,26603,Ipswich,Liverpool,0,2,2024-08-17 11:30:00,Luis Díaz,Pass,EPL
584738,13,SavedShot,88.2,34.8,0.01839972287416458,Ben White,h,7298,OpenPlay,2024,RightFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Thomas Partey,Pass,EPL
584739,13,BlockedShot,101.51999816894532,26.479998779296878,0.04652799665927887,Kai Havertz,h,5220,OpenPlay,2024,LeftFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Thomas Partey,Pass,EPL
584740,14,SavedShot,104.63999633789062,23.68000030517578,0.042397331446409225,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Thomas Partey,Pass,EPL
584741,15,MissedShots,98.16000366210938,27.679998779296877,0.03666941821575165,Ben White,h,7298,OpenPlay,2024,RightFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Gabriel Martinelli,Pass,EPL
584742,17,SavedShot,101.16000366210938,26.560000610351562,0.04708961397409439,Bukayo Saka,h,7322,OpenPlay,2024,RightFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Kai Havertz,BallTouch,EPL
584743,18,MissedShots,101.8800018310547,44.400000000000006,0.09148702770471573,Declan Rice,h,5553,OpenPlay,2024,RightFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Bukayo Saka,Pass,EPL
584744,24,Goal,110.76000366210938,39.679998779296874,0.38228997588157654,Kai Havertz,h,5220,OpenPlay,2024,Head,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Bukayo Saka,Cross,EPL
584747,36,MissedShots,111.60000000000001,35.52000122070312,0.3456461727619171,Bukayo Saka,h,7322,OpenPlay,2024,Head,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Gabriel Martinelli,Cross,EPL
584748,39,MissedShots,90.48000183105468,36.4,0.03208760544657707,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Martin Odegaard,Dispossessed,EPL
584749,43,BlockedShot,112.56000366210937,53.75999755859375,0.08772515505552292,Gabriel Martinelli,h,7752,OpenPlay,2024,RightFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Declan Rice,Pass,EPL
584750,49,MissedShots,105.83999633789062,46.47999877929688,0.11598746478557587,Kai Havertz,h,5220,OpenPlay,2024,RightFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Gabriel Martinelli,Pass,EPL
584751,54,BlockedShot,113.88000183105468,35.76000061035156,0.0635012686252594,Gabriel,h,5613,FromCorner,2024,Head,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Bukayo Saka,Aerial,EPL
584752,58,MissedShots,98.28000183105469,44.56000061035156,0.06625648587942123,Thomas Partey,h,2328,OpenPlay,2024,LeftFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,,None,EPL
584753,58,BlockedShot,109.2,26.639999389648438,0.09203284978866577,Kai Havertz,h,5220,OpenPlay,2024,RightFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Thomas Partey,Pass,EPL
584757,69,SavedShot,94.2,24.23999938964844,0.018265416845679283,Martin Odegaard,h,2517,SetPiece,2024,LeftFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Bukayo Saka,Pass,EPL
584758,70,BlockedShot,96.4800018310547,24.8,0.02358955144882202,Jurriën Timber,h,11707,FromCorner,2024,RightFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Bukayo Saka,Pass,EPL
584759,73,Goal,104.28000183105469,23.68000030517578,0.05284270644187927,Bukayo Saka,h,7322,OpenPlay,2024,LeftFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Kai Havertz,Pass,EPL
584760,79,BlockedShot,102.4800018310547,25.03999938964844,0.06550727784633636,Kai Havertz,h,5220,OpenPlay,2024,LeftFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Martin Odegaard,Pass,EPL
584737,5,BlockedShot,103.8,32.47999877929688,0.06888187676668167,Matt Doherty,a,6852,OpenPlay,2024,RightFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,,None,EPL
584745,28,MissedShots,90.6,35.6,0.06651081889867783,Jean-Ricner Bellegarde,a,7762,DirectFreekick,2024,RightFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,,Standard,EPL
584746,35,SavedShot,109.56000366210938,36.560000610351565,0.2483385056257248,Jørgen Strand Larsen,a,11070,OpenPlay,2024,Head,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Hee-Chan Hwang,Cross,EPL
584754,61,MissedShots,84.0,46.960000610351564,0.012581726536154747,Rayan Ait Nouri,a,6674,OpenPlay,2024,LeftFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,,BallRecovery,EPL
584755,64,MissedShots,102.4800018310547,52.240002441406254,0.034229446202516556,Rodrigo Gomes,a,12756,OpenPlay,2024,RightFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Yerson Mosquera,Cross,EPL
584756,67,SavedShot,101.8800018310547,27.839999389648437,0.043061111122369766,Matheus Cunha,a,7080,OpenPlay,2024,LeftFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,,BallRecovery,EPL
584761,91,MissedShots,115.31999816894532,28.799999999999997,0.016207994893193245,Matt Doherty,a,6852,OpenPlay,2024,Head,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Chiquinho,Cross,EPL
584762,93,SavedShot,102.4800018310547,32.8,0.04113229736685753,Pablo Sarabia,a,2199,OpenPlay,2024,LeftFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,Matheus Cunha,Cross,EPL
584763,95,MissedShots,94.3199981689453,32.8,0.044891152530908585,Daniel Podence,a,8291,OpenPlay,2024,LeftFoot,26604,Arsenal,Wolverhampton Wanderers,2,0,2024-08-17 14:00:00,,TakeOn,EPL
584764,3,SavedShot,105.48000183105468,20.719999694824217,0.03568233549594879,Jack Harrison,h,8720,OpenPlay,2024,LeftFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,James Tarkowski,Chipped,EPL
584766,11,MissedShots,105.48000183105468,28.4,0.06044536083936691,Jack Harrison,h,8720,OpenPlay,2024,LeftFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,,None,EPL
584767,13,MissedShots,112.31999816894532,54.240002441406254,0.007663548458367586,James Tarkowski,h,1665,SetPiece,2024,Head,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,Dwight McNeil,Aerial,EPL
584770,19,MissedShots,103.6800018310547,51.35999755859375,0.06267308443784714,Tim Iroegbunam,h,9554,OpenPlay,2024,RightFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,,BallRecovery,EPL
584773,28,MissedShots,90.71999816894531,39.2,0.011460813693702221,Idrissa Gueye,h,668,OpenPlay,2024,RightFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,,Aerial,EPL
584774,36,BlockedShot,97.08000183105469,45.120001220703124,0.04179658368229866,Tim Iroegbunam,h,9554,OpenPlay,2024,LeftFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,,None,EPL
584775,50,BlockedShot,111.23999633789063,40.720001220703125,0.11287607997655869,Abdoulaye Doucouré,h,1726,OpenPlay,2024,Head,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,Jack Harrison,Cross,EPL
584777,58,BlockedShot,107.88000183105468,25.920001220703128,0.06423038989305496,Jack Harrison,h,8720,OpenPlay,2024,LeftFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,Ashley Young,Pass,EPL
584778,58,BlockedShot,86.16000366210938,41.2,0.009079660288989544,Michael Keane,h,1653,OpenPlay,2024,RightFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,,Rebound,EPL
584765,8,ShotOnPost,92.63999633789062,53.359997558593754,0.0241545420140028,João Pedro,a,8272,OpenPlay,2024,RightFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,Danny Welbeck,Pass,EPL
584768,15,MissedShots,109.91999816894531,40.16000061035157,0.09493531286716461,Lewis Dunk,a,6048,FromCorner,2024,Head,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,James Milner,Cross,EPL
584769,16,BlockedShot,105.96000366210937,53.120001220703124,0.06822261959314346,Kaoru Mitoma,a,10806,OpenPlay,2024,RightFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,Yankuba Minteh,Pass,EPL
584771,25,Goal,115.6800018310547,43.6,0.7580968141555786,Kaoru Mitoma,a,10806,OpenPlay,2024,RightFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,Yankuba Minteh,Pass,EPL
584772,27,MissedShots,104.63999633789062,47.599999999999994,0.10683576762676239,Danny Welbeck,a,501,OpenPlay,2024,LeftFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,Yankuba Minteh,Pass,EPL
584776,55,Goal,101.39999999999999,40.560000610351565,0.1089806854724884,Danny Welbeck,a,501,OpenPlay,2024,LeftFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,Mats Wieffer,Pass,EPL
584779,62,SavedShot,111.11999816894532,48.560000610351565,0.38201484084129333,Kaoru Mitoma,a,10806,OpenPlay,2024,RightFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,João Pedro,Pass,EPL
584780,66,SavedShot,110.63999633789064,55.92000122070313,0.03524486720561981,Kaoru Mitoma,a,10806,SetPiece,2024,LeftFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,James Milner,Pass,EPL
584781,71,BlockedShot,110.5199981689453,26.16000061035156,0.11487384885549545,Simon Adingra,a,11710,OpenPlay,2024,RightFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,James Milner,BallRecovery,EPL
584782,86,Goal,101.8800018310547,43.36000061035156,0.09746789187192917,Simon Adingra,a,11710,OpenPlay,2024,LeftFoot,26605,Everton,Brighton,0,3,2024-08-17 14:00:00,Danny Welbeck,Pass,EPL
584786,23,BlockedShot,105.48000183105468,54.15999755859375,0.03689849376678467,Fabian Schär,h,76,SetPiece,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Anthony Gordon,Pass,EPL
584788,44,Goal,104.4,42.400000000000006,0.36027294397354126,Joelinton,h,87,OpenPlay,2024,LeftFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Alexander Isak,Pass,EPL
584789,48,BlockedShot,110.76000366210938,48.320001220703126,0.036317985504865646,Joelinton,h,87,FromCorner,2024,Head,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Lewis Hall,Cross,EPL
584783,9,BlockedShot,110.5199981689453,33.679998779296874,0.12310050427913666,William Smallbone,a,8224,SetPiece,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Joe Ayodele-Aribo,Pass,EPL
584784,13,BlockedShot,96.23999633789063,25.6,0.027181804180145264,William Smallbone,a,8224,OpenPlay,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Jack Stephens,Pass,EPL
584785,21,MissedShots,91.56000366210938,21.200000000000003,0.0185290165245533,Adam Armstrong,a,4419,OpenPlay,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Taylor Harwood-Bellis,Pass,EPL
584787,40,MissedShots,113.76000366210937,45.279998779296875,0.40193817019462585,Ben Brereton Díaz,a,11815,OpenPlay,2024,Head,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Yukinari Sugawara,Aerial,EPL
584790,49,BlockedShot,110.16000366210938,43.039999389648436,0.4697476029396057,Adam Armstrong,a,4419,OpenPlay,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Joe Ayodele-Aribo,Pass,EPL
584791,49,BlockedShot,111.4800018310547,46.720001220703125,0.4089212417602539,Ben Brereton Díaz,a,11815,OpenPlay,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,,Rebound,EPL
584792,50,SavedShot,101.39999999999999,26.239999389648435,0.07679979503154755,Adam Armstrong,a,4419,OpenPlay,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Ben Brereton Díaz,Pass,EPL
584793,61,BlockedShot,101.03999633789061,42.32000122070312,0.059127405285835266,William Smallbone,a,8224,OpenPlay,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,,Tackle,EPL
584794,61,BlockedShot,101.76000366210937,44.879998779296876,0.058432336896657944,Adam Armstrong,a,4419,OpenPlay,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,,Rebound,EPL
584795,62,BlockedShot,103.2,32.960000610351564,0.07251161336898804,Flynn Downes,a,10845,OpenPlay,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Adam Armstrong,Pass,EPL
584796,62,BlockedShot,99.71999816894531,27.839999389648437,0.03836316242814064,Joe Ayodele-Aribo,a,10766,OpenPlay,2024,LeftFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Flynn Downes,Rebound,EPL
584797,68,BlockedShot,85.31999816894532,35.439999389648435,0.02151207998394966,Kyle Walker-Peters,a,885,FromCorner,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Flynn Downes,Pass,EPL
584798,77,MissedShots,104.76000366210937,24.880000305175784,0.0503203310072422,Kyle Walker-Peters,a,885,OpenPlay,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Jan Bednarek,Pass,EPL
584799,77,BlockedShot,103.31999816894532,48.16000061035156,0.0737469419836998,Adam Armstrong,a,4419,OpenPlay,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Flynn Downes,Pass,EPL
584800,85,BlockedShot,98.63999633789062,25.03999938964844,0.032747477293014526,Samuel Amo-Ameyaw,a,11618,OpenPlay,2024,LeftFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Tyler Dibling,Pass,EPL
584801,86,SavedShot,109.80000000000001,43.92000122070313,0.039343107491731644,Carlos Alcaraz,a,11297,OpenPlay,2024,Head,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Samuel Amo-Ameyaw,Aerial,EPL
584802,89,MissedShots,98.76000366210937,42.23999938964844,0.05025682970881462,Cameron Archer,a,9912,SetPiece,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Carlos Alcaraz,None,EPL
584803,92,BlockedShot,91.3199981689453,55.44000244140625,0.0488644577562809,William Smallbone,a,8224,DirectFreekick,2024,RightFoot,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,,Standard,EPL
584804,96,SavedShot,109.2,44.320001220703126,0.08171311765909195,Cameron Archer,a,9912,OpenPlay,2024,Head,26606,Newcastle United,Southampton,1,0,2024-08-17 14:00:00,Samuel Edozie,Cross,EPL
584807,17,MissedShots,89.88000183105468,51.679998779296874,0.016601700335741043,Morgan Gibbs-White,h,6857,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Callum Hudson-Odoi,Pass,EPL
584808,22,SavedShot,102.36000366210938,41.679998779296874,0.07312792539596558,Ryan Yates,h,11003,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,,None,EPL
584809,22,Goal,111.83999633789062,41.92000122070312,0.5572144389152527,Chris Wood,h,4456,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,,Rebound,EPL
584810,26,MissedShots,89.63999633789062,56.24000244140625,0.017010046169161797,Ola Aina,h,725,OpenPlay,2024,RightFoot,26607,Nottingham Forest,Bournemouth,1,1,2024-08-17 14:00:00,Morgan Gibbs-White,Pass,EPL
